0.1	9.79711e-05	37000
0.1	9.32996e-05	32000
0.1	9.50372e-05	39000
0.1	9.87834e-05	34000
0.1	9.2171e-05	29000
0.1	8.26389e-05	32000
0.1	9.55323e-05	37000
0.1	9.78655e-05	34000
0.1	9.02385e-05	35000
0.1	9.05588e-05	32000
0.1	9.59014e-05	37000
0.1	9.93342e-05	32000
0.1	9.76435e-05	36000
0.1	0.000188564	100000
0.1	9.94873e-05	43000
0.1	9.01628e-05	34000
0.1	9.86349e-05	74000
0.1	9.76998e-05	34000
0.1	8.88979e-05	30000
0.1	9.95649e-05	36000
0.1	9.58789e-05	35000
0.1	9.93451e-05	45000
0.1	9.84729e-05	30000
0.1	9.79159e-05	48000
0.1	9.47349e-05	54000
0.1	9.67154e-05	43000
0.1	9.79619e-05	74000
0.1	9.68814e-05	37000
0.1	9.7604e-05	36000
0.1	9.30201e-05	32000
0.1	9.76983e-05	29000
0.1	8.74673e-05	30000
0.1	9.57764e-05	31000
0.1	9.22775e-05	25000
0.1	9.63152e-05	37000
0.1	9.19024e-05	30000
0.1	9.89979e-05	54000
0.1	9.12794e-05	33000
0.1	9.6966e-05	52000
0.1	8.92321e-05	30000
0.1	9.56407e-05	45000
0.1	9.44319e-05	32000
0.1	9.88227e-05	33000
0.1	8.94494e-05	30000
0.1	9.56118e-05	34000
0.1	9.70135e-05	31000
0.1	9.66688e-05	35000
0.1	9.80746e-05	54000
0.1	9.41664e-05	30000
0.1	9.76446e-05	45000
0.1	9.55223e-05	45000
0.1	9.91872e-05	37000
0.1	9.79733e-05	32000
0.1	9.90246e-05	36000
0.1	9.35097e-05	34000
0.1	9.78016e-05	38000
0.1	9.04123e-05	35000
0.1	9.63394e-05	37000
0.1	9.61113e-05	41000
0.1	9.89473e-05	44000
0.1	9.45759e-05	36000
0.1	9.80677e-05	29000
0.1	0.114507	100000
0.1	0.0775204	100000
0.1	9.78429e-05	51000
0.1	9.93037e-05	37000
0.1	9.71269e-05	44000
0.1	0.000115703	100000
0.1	9.16239e-05	30000
0.1	9.8268e-05	52000
0.1	9.42833e-05	27000
0.1	0.0651782	100000
0.1	9.51812e-05	35000
0.1	8.61624e-05	34000
0.1	9.42793e-05	36000
0.1	9.86474e-05	42000
0.1	9.24791e-05	38000
0.1	9.13106e-05	32000
0.1	9.68336e-05	29000
0.1	9.77068e-05	94000
0.1	9.63578e-05	33000
0.1	9.61869e-05	44000
0.1	9.9475e-05	31000
0.1	9.28436e-05	39000
0.1	8.56414e-05	32000
0.1	9.3653e-05	35000
0.1	9.88623e-05	68000
0.1	9.80149e-05	44000
0.1	9.14485e-05	33000
0.1	9.47387e-05	40000
0.1	9.6937e-05	45000
0.1	9.83476e-05	33000
0.1	9.51092e-05	34000
0.1	9.96767e-05	47000
0.1	9.75599e-05	43000
0.1	9.54038e-05	42000
0.1	9.70337e-05	39000
0.1	9.91443e-05	38000
0.1	9.89446e-05	31000
0.1	9.05487e-05	43000
0.1	9.60931e-05	34000
0.1	9.90654e-05	49000
0.1	9.8151e-05	30000
0.1	9.59604e-05	44000
0.1	9.86595e-05	37000
0.1	9.34815e-05	36000
0.1	9.41091e-05	33000
0.1	9.54627e-05	30000
0.1	9.53897e-05	30000
0.1	9.75838e-05	32000
0.1	9.49555e-05	33000
0.1	9.82584e-05	85000
0.1	9.63167e-05	49000
0.1	9.54976e-05	28000
0.1	9.71162e-05	31000
0.1	9.90473e-05	66000
0.1	9.73412e-05	36000
0.1	9.73245e-05	36000
0.1	9.62105e-05	37000
0.1	9.7037e-05	46000
0.1	9.83437e-05	55000
0.1	8.87711e-05	32000
0.1	9.77534e-05	32000
0.1	9.91714e-05	44000
0.1	9.14363e-05	34000
0.1	9.55862e-05	47000
0.1	9.66339e-05	45000
0.1	9.97368e-05	42000
0.1	9.29943e-05	31000
0.1	9.53527e-05	36000
0.1	9.80658e-05	44000
0.1	9.67859e-05	41000
0.1	8.92505e-05	31000
0.1	9.72175e-05	37000
0.1	9.24882e-05	35000
0.1	9.34202e-05	37000
0.1	8.86653e-05	34000
0.1	9.04164e-05	33000
0.1	9.89788e-05	38000
0.1	9.74682e-05	38000
0.1	9.68986e-05	29000
0.1	8.09012e-05	32000
0.1	9.6681e-05	45000
0.1	9.74342e-05	42000
0.1	9.17023e-05	31000
0.1	9.2562e-05	36000
0.1	9.85792e-05	61000
0.1	9.50438e-05	34000
0.1	9.93756e-05	40000
0.1	0.112136	100000
0.1	9.21493e-05	34000
0.1	9.10429e-05	33000
0.1	9.42756e-05	32000
0.1	9.92127e-05	34000
0.1	9.2037e-05	31000
0.1	9.65889e-05	43000
0.1	9.07664e-05	30000
0.1	9.39849e-05	31000
0.1	9.78518e-05	29000
0.1	9.85264e-05	51000
0.1	9.78605e-05	52000
0.1	9.53452e-05	49000
0.1	9.85118e-05	31000
0.1	9.89006e-05	38000
0.1	9.75407e-05	29000
0.1	9.98527e-05	36000
0.1	9.70253e-05	48000
0.1	9.57484e-05	39000
0.1	9.71493e-05	45000
0.1	9.64066e-05	32000
0.1	9.24313e-05	27000
0.1	8.37419e-05	28000
0.1	9.3666e-05	33000
0.1	9.83192e-05	82000
0.1	8.86003e-05	32000
0.1	9.08107e-05	33000
0.1	9.67627e-05	34000
0.1	9.62294e-05	73000
0.1	9.67541e-05	31000
0.1	9.96346e-05	25000
0.1	9.64694e-05	33000
0.1	9.19044e-05	35000
0.1	9.39391e-05	35000
0.1	9.58526e-05	34000
0.1	9.64206e-05	38000
0.1	9.42809e-05	34000
0.1	9.91206e-05	38000
0.1	9.75776e-05	45000
0.1	9.62002e-05	49000
0.1	9.31031e-05	33000
0.1	9.69747e-05	45000
0.1	9.51308e-05	38000
0.1	9.33653e-05	29000
0.1	9.79866e-05	52000
0.1	9.97646e-05	43000
0.1	9.26554e-05	30000
0.1	9.74092e-05	40000
0.1	9.52818e-05	45000
0.1	9.66102e-05	49000
0.1	9.54319e-05	32000
0.1	9.79556e-05	30000
0.1	9.86222e-05	37000
0.1	9.76053e-05	33000
0.1	9.66957e-05	43000
0.1	9.99159e-05	35000
0.1	9.75044e-05	51000
0.1	9.95193e-05	48000
0.1	9.98387e-05	28000
0.1	9.64353e-05	43000
0.1	9.61286e-05	77000
0.1	9.82685e-05	34000
0.1	9.86169e-05	43000
0.1	9.83485e-05	43000
0.1	9.77471e-05	44000
0.1	9.51023e-05	40000
0.1	8.89646e-05	36000
0.1	9.3804e-05	47000
0.1	9.99355e-05	29000
0.1	9.77624e-05	43000
0.1	9.97075e-05	35000
0.1	9.91725e-05	46000
0.1	9.36963e-05	33000
0.1	9.96303e-05	50000
0.1	9.41117e-05	29000
0.1	9.39927e-05	45000
0.1	9.45498e-05	46000
0.1	9.51837e-05	28000
0.1	9.85331e-05	39000
0.1	9.33877e-05	30000
0.1	9.8409e-05	59000
0.1	9.28144e-05	33000
0.1	9.96101e-05	55000
0.1	9.88219e-05	31000
0.1	9.65435e-05	46000
0.1	8.84056e-05	28000
0.1	9.83916e-05	28000
0.1	9.49029e-05	38000
0.1	9.99129e-05	52000
0.1	9.63717e-05	43000
0.1	8.96504e-05	36000
0.1	9.57751e-05	28000
0.1	9.62315e-05	43000
0.1	9.83331e-05	43000
0.1	9.72241e-05	57000
0.1	9.9128e-05	46000
0.1	9.89338e-05	45000
0.1	9.70063e-05	32000
0.1	9.62578e-05	96000
0.1	9.35163e-05	38000
0.1	9.50974e-05	37000
0.1	9.54233e-05	33000
0.1	9.50833e-05	77000
0.1	9.45454e-05	39000
0.1	9.3136e-05	30000
0.1	9.59491e-05	33000
0.1	9.77072e-05	33000
0.1	9.79962e-05	28000
0.1	9.54764e-05	43000
0.1	9.89074e-05	44000
0.1	9.87634e-05	31000
0.1	9.37486e-05	26000
0.1	9.47091e-05	32000
0.1	9.71853e-05	32000
0.1	9.98695e-05	51000
0.1	9.68227e-05	38000
0.1	9.66121e-05	46000
0.1	9.90281e-05	36000
0.1	9.94828e-05	46000
0.1	9.32853e-05	28000
0.1	9.02126e-05	37000
0.1	9.7156e-05	61000
0.1	9.74113e-05	38000
0.1	9.97196e-05	49000
0.1	9.53957e-05	38000
0.1	9.70804e-05	65000
0.1	9.18049e-05	36000
0.1	9.69344e-05	44000
0.1	9.93813e-05	46000
0.1	9.28872e-05	28000
0.1	9.3384e-05	32000
0.1	9.73879e-05	32000
0.1	9.9453e-05	40000
0.1	9.71523e-05	45000
